threshold,far,frr,fpr,tpr
0.03880704858719095,0.0087089561021537,0.560935441370224,0.0087089561021537,0.439064558629776
0.039448458686230585,0.00906202189007885,0.5523715415019763,0.00906202189007885,0.4476284584980237
0.04008986878527022,0.010003530657879251,0.5411725955204216,0.010003530657879251,0.45882740447957837
0.04073127888430985,0.010709662233729551,0.5316205533596838,0.010709662233729551,0.46837944664031617
0.04137268898334949,0.011298105213604802,0.5171277997364954,0.011298105213604802,0.48287220026350464
0.04201409908238912,0.011886548193480052,0.5069169960474308,0.011886548193480052,0.4930830039525692
0.042655509181428755,0.012121925385430152,0.497364953886693,0.012121925385430152,0.502635046113307
0.04329691928046839,0.012945745557255502,0.4884716732542819,0.012945745557255502,0.511528326745718
0.04393832937950802,0.013181122749205602,0.48155467720685113,0.013181122749205602,0.5184453227931489
0.04457973947854766,0.013534188537130752,0.47266139657444006,0.013534188537130752,0.5273386034255599
0.04522114957758729,0.014358008708956102,0.4650856389986825,0.014358008708956102,0.5349143610013175
0.045862559676626925,0.014828763092856303,0.45652173913043476,0.014828763092856303,0.5434782608695652
0.04650396977566656,0.015887960456631753,0.44499341238471674,0.015887960456631753,0.5550065876152832
0.0471453798747062,0.016594092032482053,0.43511198945981555,0.016594092032482053,0.5648880105401844
0.04778678997374583,0.017300223608332353,0.42325428194993414,0.017300223608332353,0.5767457180500659
0.04842820007278546,0.017770977992232553,0.4163372859025033,0.017770977992232553,0.5836627140974967
0.049069610171825095,0.018241732376132754,0.40843214756258234,0.018241732376132754,0.5915678524374177
0.04971102027086473,0.019300929739908202,0.40019762845849804,0.019300929739908202,0.599802371541502
0.05035243036990437,0.019889372719783454,0.3922924901185771,0.019889372719783454,0.6077075098814229
0.050993840468944,0.020713192891608802,0.38603425559947296,0.020713192891608802,0.6139657444005271
0.05163525056798363,0.021301635871484054,0.37483530961791833,0.021301635871484054,0.6251646903820817
0.052276660667023266,0.022007767447334355,0.36231884057971014,0.022007767447334355,0.6376811594202898
0.052918070766062905,0.022713899023184655,0.35243741765480896,0.022713899023184655,0.647562582345191
0.05355948086510254,0.023066964811109803,0.3461791831357049,0.023066964811109803,0.6538208168642952
0.05420089096414217,0.024714605154760504,0.33926218708827405,0.024714605154760504,0.660737812911726
0.0548423010631818,0.026009179710486052,0.33201581027667987,0.026009179710486052,0.6679841897233201
0.055483711162221436,0.027303754266211604,0.3237812911725955,0.027303754266211604,0.6762187088274045
0.056125121261261075,0.028362951629987053,0.3168642951251647,0.028362951629987053,0.6831357048748353
0.05676653136030071,0.029069083205837353,0.31357048748353095,0.029069083205837353,0.686429512516469
0.05740794145934034,0.029892903377662705,0.30566534914361,0.029892903377662705,0.69433465085639
0.05804935155837997,0.030952100741438154,0.30138339920948615,0.030952100741438154,0.6986166007905139
0.05869076165741961,0.0320112981052136,0.29446640316205536,0.0320112981052136,0.7055335968379446
0.059332171756459245,0.032952806873014,0.28820816864295123,0.032952806873014,0.7117918313570488
0.05997358185549888,0.0338943156408144,0.27898550724637683,0.0338943156408144,0.7210144927536232
0.06061499195453851,0.03424738142873956,0.2737154150197628,0.03424738142873956,0.7262845849802372
0.06125640205357814,0.035306578792515,0.26877470355731226,0.035306578792515,0.7312252964426877
0.06189781215261778,0.03601271036836531,0.2635046113306983,0.03601271036836531,0.7364953886693018
0.06253922225165742,0.036718841944215604,0.25889328063241107,0.036718841944215604,0.7411067193675889
0.06318063235069704,0.037307284924090856,0.2513175230566535,0.037307284924090856,0.7486824769433464
0.06382204244973669,0.038601859479816404,0.24703557312252963,0.038601859479816404,0.7529644268774703
0.0644634525487763,0.039661056843591856,0.24143610013175232,0.039661056843591856,0.7585638998682477
0.06510486264781595,0.04036718841944215,0.23748353096179184,0.04036718841944215,0.7625164690382081
0.06574627274685559,0.04119100859126751,0.23221343873517786,0.04119100859126751,0.7677865612648221
0.06638768284589522,0.04225020595504295,0.22727272727272727,0.04225020595504295,0.7727272727272727
